"V1" "V2" "V3" "V4" "V5" "V6" "V7"
"1" 3.60718642101347 3.09861482872261 3.0611767284449 3.0151436395681 NA 3.27620709422235 3.28379939068123
"2" 1.08249179768018 0.939805334818848 0.930009993299585 0.918141883964101 NA 0.997526886146413 0.999194112680464
"3" 0.890828555088461 0.772624003085521 0.764453307412461 0.754539765398862 NA 0.84068528066794 0.841390901282381
"4" 1.85431011018551 1.61348494562597 1.59720455624396 1.57753991865664 NA 1.60689113655583 1.61514436078404
"5" 2.47855565070074 2.11849407111217 2.09115154572659 2.05729760950123 NA 2.02181560656256 2.04285724303543
"6" 0.00574229095738588 0.00503961282156145 0.00499494936999174 0.00494163772306713 NA 0.00146894359320906 0.00226398767188939
"7" 0.133606167050971 0.11653192280717 0.115396789480366 0.114030206457913 NA 0.117847601648253 0.118312274030212
"8" 0.154590471622072 0.134485925047686 0.133124885356703 0.131480459659257 NA 0.201285835842395 0.20481201862842
"9" 5.15733535166873e-06 4.47684873720316e-06 4.43008507908386e-06 4.37341391962295e-06 NA -2.95096872764499 422126.224081828
"10" 0.0219863283832638 0.019053153316591 0.0188492638713931 0.0186015999265147 NA 0.0174572649350012 0.0176905055125184
"11" 0.798335850466515 0.682266732027406 0.673445172974138 0.66252073002728 NA 0.651297480061565 0.658067902045843
"12" 0.25329048689224 0.222572320572702 0.220637853351906 0.218332773895888 NA 0.128409291210046 0.143802006138232
"13" 0.663746217386375 0.558058521958222 0.549228883182223 0.53804289899861 NA 0.560367295176773 0.564392629437548
"14" 1.57019656495984 1.36603760446918 1.35221963328435 1.33552535428495 NA 1.25183312923673 1.26797048418121
"15" 0.850410407941183 0.730286353585957 0.721426202836696 0.710527270913958 NA 0.775470308307694 0.77712128132044
"16" 0.899908497459649 0.789090569003466 0.782000641753886 0.773527573132373 NA 0.695211695663575 0.706851984866261
"17" 3.51142960654974 3.09640482606251 3.07095578642044 3.04077722628335 NA 2.78443231963416 2.82206122825565
"18" 0.0362301732281765 0.0313239334053476 0.0309775632361403 0.0305554734265953 NA 0.0512403498453979 0.0527950305300666
"19" 9.4032039768735 8.17805919254953 8.09496072036737 7.99452178994383 NA 7.9862432164871 8.03962336758807
"20" 0.0421996020855602 0.0366737480258126 0.0362969886590288 0.0358411343789027 NA 0.046809756412875 0.0469356670961
"21" 1.62080727325792 1.39832933781029 1.38240076009281 1.36293250358628 NA 1.27010397205672 1.28907488974427
"22" 9.50590208503854e-06 8.17469229337838e-06 8.07738054561298e-06 7.95791110507024e-06 NA -1.48169746435285 57737.7924414287
"23" 0.291773158939378 0.252110099256607 0.249298827844747 0.245870133828654 NA 0.286971323715615 0.286991080177793
"24" 0.813997084064624 0.701357445144928 0.693224884424059 0.683267256833976 NA 0.654149887624744 0.661997313220577
"25" 0.260584289667719 0.226264026888869 0.223909961250981 0.221058248253152 NA 0.238015328862546 0.238503997991904
"26" 2.67054967937904 2.32642616753041 2.30335083057731 2.27552363167528 NA 2.48007546246525 2.48347180700707
"27" 0.0369720325833214 0.0319899857348614 0.0316400603162823 0.0312140932100579 NA 0.0166003250162952 0.0194065439350222
"28" 4.43180691854593 3.83054737373755 3.7880182373256 3.73617103402648 NA 3.68199334665931 3.71370842376661
"29" 2.19145763071242 1.86512881425991 1.83970228170002 1.80803329590583 NA 1.95454417756644 1.96094721994049
"30" 0.0135246366047568 0.0117418385769171 0.0116194451730921 0.0114711510872834 NA 0.00959711503263137 0.00988225071040044
"31" 4.61122100696244 4.01313000336163 3.97275232083321 3.92399437897653 NA 3.69858849052019 3.74374454077294
"32" 5.09831709947994 4.45459578772252 4.41233166388637 4.36157340208817 NA 4.26073580983981 4.29513649554974
"33" 0.788073837782747 0.685830719573172 0.67892628283408 0.670588393846317 NA 0.717526981057733 0.719105785845804
"34" 0.0554930413599379 0.0484910381214712 0.0480316298553106 0.0474799636786292 NA 0.0529578319867221 0.0529867873584612
"35" 1.1692848035029 1.01171905598671 1.00065188069197 0.987179669638857 NA 0.818044938561152 0.844422054374749
"36" 0.463370277777045 0.400627947599897 0.396198957169015 0.390801873259247 NA 0.346230731057594 0.353633921369814
"37" 0.0174177987774726 0.0150731935035785 0.0149086948585931 0.0147084948158673 NA 0.0188833119121677 0.0189141385507029
"38" 0.883089197059945 0.767371377123569 0.759475858811906 0.749921398860083 NA 0.798117368350966 0.800161389413104
"39" 0.0743094927486254 0.0640214212096214 0.0632782314222975 0.0623681555683433 NA 0.0861160040323524 0.0865849673623953
"40" 0.189505508045556 0.166685470840477 0.165258896411839 0.163561298737081 NA 0.207945291718574 0.208393861295013
"41" 0.0254313819666265 0.0220275351688612 0.0217901278992692 0.0215015492637729 NA 0.0241253631117403 0.024142130635931
"42" 0.0444354308713173 0.0387365058848504 0.0383562266903563 0.0378980785342287 NA 0.0217938210134867 0.0246780199899678
"43" 0.0952686728675758 0.0827870330278892 0.0819355515651771 0.0809052004825054 NA 0.118119263944839 0.119489466491132
"44" 1.02285549757198 0.871335300701479 0.85959320025709 0.844986810010017 NA 0.702306159264678 0.727420136393696
"45" 0.226188068161207 0.194453521269351 0.192129224577807 0.189274486917813 NA 0.104588812507419 0.12093182641589
"46" 0.00689578916754385 0.00601189093257345 0.00595294446150522 0.00588193579889817 NA 0.00958780053986073 0.00985053062965206
"47" 0.636137360384396 0.552570085555764 0.546853375077882 0.539931888872966 NA 0.543430806440627 0.546808420176022
"48" 0.290653759789592 0.253252767301172 0.250748455338296 0.247729296604185 NA 0.301533121203088 0.301634926616556
"49" 1.49942890998759 1.31116528152498 1.29887608209272 1.28413345395807 NA 1.2662586144367 1.27532346345441
"50" 0.129633546253473 0.113434265593109 0.112382018519167 0.111120884424367 NA 0.0653449272991953 0.0733155233495551
"51" 1.4901433625231 1.2666207909238 1.24907184597754 1.22717540966022 NA 1.19007542212404 1.20518148022554
"52" 0.0346173321453591 0.0303106396685125 0.0300321751769104 0.0296987225234779 NA 0.0340066792690217 0.0340093722620419
"53" 0.132790482944074 0.114441353169113 0.113118510780255 0.111499317321277 NA 0.0811370163290586 0.0861601184260519
"54" 1.0393485250855 0.902295285625236 0.892882843867027 0.881477720970072 NA 0.725626177406008 0.749300072412843
"55" 0.0104868695808307 0.00917934304193344 0.00909460772236874 0.00899309598240962 NA 0.0170650314661811 0.0180966122791288
"56" 0.318243156686293 0.274861993488767 0.271778350101038 0.268015192676172 NA 0.235763513094738 0.24110761198898
"57" 0.00328562193905668 0.00285698535934675 0.0028278731379013 0.00279267655326051 NA -0.00754543952633597 0.00138071620940233
"58" 3.73936424775223 3.25643211441229 3.22397352087612 3.18481279694515 NA 3.072120298044 3.10188568454586
"59" 1.02159420083234 0.894211859412294 0.885956228437469 0.876065979624569 NA 0.829208738808812 0.838266191848348
"60" 0.16373739800332 0.141645617213653 0.140091916942713 0.138200069175816 NA 0.127563634299283 0.12956156085191
"61" 1.19269067411449 1.03442255831615 1.02348186749607 1.01020731254741 NA 1.11739953783886 1.11858776612904
"62" 1.44185842565651 1.23515559695116 1.21967353377531 1.20056395562253 NA 1.19018448041443 1.20116679559646
"63" 0.23733176882449 0.206681758582712 0.20462179215587 0.202136494722645 NA 0.216817305495357 0.21726061235622
"64" 1.63358538030656 1.41799631845692 1.40317763519351 1.38521862856856 NA 1.30273252753288 1.31948457666176
"65" 14.8498987148247 12.8974560957965 12.76377462084 12.6018914393026 NA 12.9706654775036 13.0301190405896
"66" 0.339198781989282 0.291900510294046 0.288458354032987 0.284236506887191 NA 0.276785160053052 0.279656234781234
"67" 0.401126637461914 0.345986107944776 0.342032270393989 0.337198246450882 NA 0.379264754968553 0.37956262966791
"68" 0.0482788920687369 0.0419008670115097 0.041462003487881 0.0409300230521366 NA 0.0313803454148481 0.032859050014195
"69" 1.36866337838143 1.17725928415488 1.16328760941795 1.14613994810055 NA 1.27230637398333 1.27400231186755
"70" 0.00138570381884051 0.00120464864284922 0.00119233205669072 0.00117743657819632 NA -0.0589782147597745 0.598413829741954
"71" 0.0412037385492567 0.0355924206186975 0.0351939480771763 0.0347077691010294 NA 0.0172991000707225 0.0207662110715016
"72" 1.67315314133057 1.46520696100511 1.45177539679866 1.43569467020744 NA 1.42950379862013 1.43837402704346
"73" 0.838339011023095 0.724357940912312 0.716277702387092 0.706422492690075 NA 0.76460477788809 0.766226060288325
"74" 0.111260496446846 0.0977207599981004 0.0968650616201467 0.0958447567506323 NA 0.11122731716738 0.111227319641
"75" 0.0529155655744376 0.0452447060552098 0.0446634703007963 0.0439441763160636 NA 0.0514269464026289 0.0514374158505816
"76" 3.02948243144394 2.63168250217734 2.60448189122122 2.57155185055292 NA 2.56348989566278 2.58140954434187
"77" 1.29183385423443 1.11800976929134 1.10581923040393 1.09098423397294 NA 1.15007153831034 1.15396069057057
"78" 0.0966095302083261 0.0834156758234163 0.0824760072175067 0.0813288043593678 NA 0.0541144934456783 0.0587875007193001
"79" 0.49083166249369 0.429212187482583 0.425190409550473 0.420365841056787 NA 0.465471122064862 0.46579870739604
"80" 5.51957213867269 4.72329036907121 4.66325687826821 4.58904821856706 NA 5.05574334401577 5.06548762968447
"81" 2.61016403721632 2.25483738687486 2.22961496956448 2.19884353597554 NA 2.11955768776769 2.14261127622874
"82" 7.41129224137438 6.6190344173163 6.57523914211537 6.52420601483222 NA 6.35653305652626 6.39406082165104
"83" 0.229216365654509 0.198181016284657 0.195990338626183 0.193320848905531 NA 0.253172523098446 0.253798457330759
"84" 0.0826385303138863 0.0711520672091164 0.0703189014417793 0.0692977453343988 NA 0.0552614929914709 0.0575289043603145
"85" 1.83303251346848 1.54193555404721 1.51768323428414 1.48698031317356 NA 1.70255577400418 1.7048776340116
"86" 0.0392645196295973 0.0343429222961217 0.0340222197053601 0.0336376206300602 NA 0.0449879807844729 0.0451965533577553
"87" 0.0483744406179198 0.0427119744422474 0.0423682099852443 0.0419612827776889 NA 0.056560429636564 0.0569067407016502
"88" 4.1351323270633 3.57812141035871 3.53901344436311 3.49141078046507 NA 3.44833094188563 3.4768485385049
"89" 1.29231165188381 1.12074283133415 1.10887687456345 1.09447823310356 NA 1.09602158800741 1.10347524462352
"90" 0.0535566107200509 0.0465058049326217 0.0460223861485592 0.0454368230641416 NA 0.0607686522937928 0.0610114493218444
"91" 0.213354493942546 0.186803005193766 0.185085664461214 0.183029074715264 NA 0.158599171538027 0.162112274632577
"92" 5.50587729648626 4.67072769179916 4.60439412052322 4.52139874174419 NA 4.91057197606666 4.92666334559037
"93" 0.431889362095148 0.374862525854046 0.37094066467966 0.366187185356191 NA 0.297610655227603 0.308047802272943
"94" 0.261769953811196 0.227644782801766 0.225328813430487 0.222529237072625 NA 0.199317461093723 0.20304240525733
"95" 2.37443841943065 2.07973480805598 2.06072622995077 2.03797457101958 NA 1.94901960007744 1.96807475543321
"96" 0.478758766353053 0.405120042124458 0.399185698154777 0.391734721374641 NA 0.399435772489598 0.402721423739074
"97" 5.87255954089167 5.05526605659559 4.99590646993357 4.92313282522959 NA 5.06032538866227 5.0884104303487
"98" 0.233193311593766 0.204233973882246 0.202364973017639 0.200127687230969 NA 0.135084445972128 0.145403512852499
"99" 0.352870018256908 0.305931908024418 0.30267908258839 0.29873035063727 NA 0.267994408515974 0.273098178145143
"100" 0.0582849949095419 0.0512579522011292 0.0508181170783794 0.0502946025723321 NA 0.0657547593359247 0.0659940892898531
"101" 0.872256895224325 0.760894646178265 0.753498476789084 0.744596002765691 NA 0.822669287688529 0.823374048761381
"102" 1.24038633587992 1.09635947243823 1.08768828808628 1.07743891041972 NA 1.09098676566416 1.09548541075057
"103" 0.0499655033577255 0.0422808586101754 0.0416616274530938 0.0408841564892341 NA 0.0761672227625903 0.0796022431948678
"104" 0.346618458959824 0.302592171634881 0.299683680578928 0.296186473942353 NA 0.277305199716533 0.280770341129764
"105" 0.155069402907912 0.136809260274283 0.135693848955633 0.134372050919214 NA 0.155962552544671 0.155963838607974
"106" 2.68933499470089 2.34144154008778 2.31801928571635 2.28975122295173 NA 2.46515677763879 2.46982855273413
"107" 0.226981326340592 0.197428663156037 0.195425639512616 0.193004989879125 NA 0.200855010808883 0.201606817548084
"108" 0.0999866525928894 0.0855646229118034 0.0844775136533219 0.0831337708488366 NA 0.106806467561293 0.106922757773529
"109" 2.99959587303348 2.5970768054654 2.56892696738498 2.53469066447222 NA 2.44915473069998 2.47440691999465
"110" 0.0634802907115954 0.0558313372581873 0.0553528637139863 0.0547834223808873 NA 0.0302002228389237 0.0345620606046073
"111" 0.00335871543336452 0.00292142316757162 0.00289178488381891 0.00285596721862012 NA -0.0254956157641839 0.0364754298167603
