"V1" "V2" "V3" "V4" "V5" "V6" "V7"
"1" 61.0027417573328 47.050934188098 45.3492295336545 42.9138657577287 51.408814573797 NA NA
"2" 74.8029028610252 58.1666348316283 56.1960346948923 53.4084875750942 58.1522344876273 NA NA
"3" 71.3069942008752 55.5078060139079 53.6437192613659 51.0108826928048 56.5113044554964 NA NA
"4" 73.75943214156 56.6927719982405 54.5856598284842 51.5550643473143 64.2331798197892 NA NA
"5" 65.9292132669531 51.5168359944265 49.8401613355444 47.4848217094631 56.0745405642124 NA NA
"6" 110.20245868874 NA NA NA 83.1613822765157 NA NA
"7" 79.3978016201993 61.3614447514178 59.1770836738963 56.0599045022286 66.4984017462299 NA NA
"8" 57.9790833744054 49.6339298941902 49.0062708992947 48.2308254703252 49.5099936350329 NA NA
"9" 87.6964465631683 67.8556664704984 65.4629658084957 62.0542857581472 69.0925748610923 NA NA
"10" 102.4335290916 79.5894024381423 76.8756639398115 73.0325731798149 83.3498806807783 NA NA
"11" 63.1973603312296 50.0442762094791 48.5907698612886 46.5872650382181 52.9454104875802 NA NA
"12" 50.3317678929125 42.7574786237605 42.1608083982803 41.4157283667444 41.7863113204526 NA NA
"13" 49.4662933945486 47.0400913895414 46.9796332521775 46.9149543841654 39.2553999528343 41.781828054077 42.0802686866605
"14" 95.0948420055474 NA NA NA 81.2456239810424 NA NA
"15" 84.4024449173112 65.4793049096166 63.2188274313359 60.0106270083302 68.5611986072199 NA NA
"16" 69.8863737408532 55.1706049084011 53.5244541150332 51.2454376442446 55.953723600904 NA NA
"17" 65.3514413738356 50.8022436823104 49.0770060038042 46.6355152442751 56.4142861731937 NA NA
"18" 78.2268984070068 60.5739711208583 58.4508338301077 55.4294208131315 64.0340022044619 NA NA
"19" 73.2943141706609 57.1311417786852 55.2334924803395 52.558361791463 61.848699395155 NA NA
"20" 72.3776620674594 56.1775731072067 54.245759825793 51.5059066786967 57.1035045516779 NA NA
"21" 61.3886034942374 52.4002356476117 51.7120712618782 50.8584342501988 49.7722403873111 NA NA
"22" 47.6900852549382 40.6724179505258 40.1323335433408 39.4615812981457 41.196502912483 NA NA
"23" 72.4934164759761 62.257107613669 61.5023771648134 60.5740544950634 61.2195970589703 NA NA
"24" 68.1199548430413 53.1886495616021 51.4467177997003 48.9970808858582 58.6609298051496 NA NA
"25" 86.4007108334687 66.5287699036241 64.0906795758344 60.5930816759401 67.2611196872774 NA NA
"26" 71.4627096903133 55.2553093429483 53.2957902122894 50.5013801885676 60.1154412650192 NA NA
"27" 80.2172939385976 62.4053166347324 60.2989741637189 57.3213501943342 64.1344198299388 NA NA
"28" 63.6931608069343 49.1904138047137 47.4296929340183 44.9145873917579 50.2440239438601 NA NA
"29" 80.0616613042962 62.3421978517036 60.2539456131619 57.3058116499428 65.324405198006 NA NA
"30" 79.6387570470886 61.8668977668634 59.7543079925938 56.7617608733615 61.7200357335827 NA NA
"31" 83.351916197149 64.166225562504 61.8104081621492 58.429707294498 70.3111408204005 NA NA
"32" 59.8831895106647 52.1324073982827 51.6102807206742 50.9800603966439 51.3632657526997 NA NA
"33" 79.5866291807256 NA NA NA 66.9515719567451 NA NA
"34" 80.5975418763472 62.5891034162369 60.4455725044375 57.4076287174406 68.8082345872245 NA NA
"35" 50.7802314384422 38.8421542835863 37.3434919711204 35.1730043926001 38.5658415697188 NA NA
"36" 70.0819665752111 54.523991186265 52.6846256052079 50.0846500276885 55.6571321163154 NA NA
"37" 70.0982017033296 61.1307975947979 60.5339918608088 59.8153503961742 54.3882428678359 NA NA
"38" 75.5886994291344 64.4141369371571 63.5499889883903 62.4755741802125 62.1005945731664 NA NA
"39" 43.1548772797429 37.6441681245173 37.2780987613888 36.8374584293252 33.2896549958845 NA NA
"40" 62.6232191398776 48.3276447504925 46.5874318866146 44.0989378027912 47.8813466889206 NA NA
"41" 69.679283026612 54.1096799467901 52.2563541924185 49.6296582519367 56.7884270183121 NA NA
"42" 75.3795905491437 57.8983421143837 55.7348999899304 52.6202281705671 65.2227328222957 NA NA
